TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,PlantType,qCaretaker,qCareAssistant,PlantDate,DBH,PlotSize,PermitNotes,XCoord,YCoord,Latitude,Longitude,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old),Analysis Neighborhoods
248105,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,51 Brewster St,1,Sidewalk: Curb side : Cutout,Tree,Private,,12/05/2022 00:00,3,3x3,,6010429.957,2099572.507,37.74561448,-122.4066298,"(37.74561448293869, -122.40662980742128)",2,7,7,28859,2,2
269562,Undocumented,Potential Site :: Potential Site,498x Clementina St,2,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6011142,2112015,37.77981858,-122.4050436,"(37.779818584681294, -122.40504359840794)",14,2,9,28853,34,34
149949,DPW Maintained,Lophostemon confertus :: Brisbane Box,1188 Illinois St,1,Sidewalk: Curb side : Cutout,Tree,Private,,,0,Width 4ft,,6016103.214,2103485.278,37.75667391,-122.3872853,"(37.7566739119941, -122.38728525441783)",10,3,8,28856,29,26
269254,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,198 Valencia St,2,Sidewalk: Curb side : Cutout,Tree,Private,,09/26/2022 12:00:00 AM,3,3X3,,6006027.212,2108592.427,37.77013378,-122.4224947,"(37.770133775470065, -122.42249466400958)",8,2,5,28853,19,20
6664,DPW Maintained,Platanus racemosa :: California Sycamore,1550 Evans Ave,12,Sidewalk: Curb side : Cutout,Tree,DPW,,05/20/1997 12:00:00 AM,6,3X3,,6015978.922,2098355.835,37.74258264,-122.3873573,"(37.742582644385784, -122.38735729911537)",10,3,8,58,1,1
149942,DPW Maintained,Lophostemon confertus :: Brisbane Box,1140 Illinois St,1,Sidewalk: Curb side : Cutout,Tree,Private,,,0,Width 4ft,,6016082.209,2103827.363,37.75761204,-122.3873818,"(37.75761204067792, -122.38738176335228)",10,3,8,28856,29,26
269586,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,555 23rd St,3,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6016722,2102848,37.75495833,-122.3851008,"(37.75495832862246, -122.3851008482301)",10,3,8,28856,29,26
260489,Undocumented,Platanus x hispanica :: Sycamore: London Plane,1868 Van Ness Ave,3,Sidewalk: Curb side : Cutout,Tree,Private,,11/09/2017 00:00,3,3x3,,6006172,2116875,37.79288386,-122.4225825,"(37.792883861992216, -122.4225824902149)",13,9,10,28858,32,32
269603,Permitted Site,Quercus spp :: Oak,65 Chenery St,1,Sidewalk: Property side : Cutout,Tree,Private,,12/05/2022 00:00,3,,,6004910.912,2097871.829,37.74063448,-122.4255928,"(37.7406344837651, -122.42559282727555)",2,7,5,63,7,10
149943,DPW Maintained,Lophostemon confertus :: Brisbane Box,1140 Illinois St,2,Sidewalk: Curb side : Cutout,Tree,Private,,,0,Width 4ft,,6016083.292,2103808.664,37.75756076,-122.3873767,"(37.757560755930704, -122.38737671188007)",10,3,8,28856,29,26
82303,DPW Maintained,Platanus occidentalis :: American sycamore,1550 Evans Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,04/22/2006 12:00:00 AM,4,,,6016177.266,2098207.305,37.74218579,-122.3866611,"(37.742185794227545, -122.38666112041152)",10,3,8,58,1,1
44073,DPW Maintained,Hakea suaveolens :: Sweet Hakea Tree,1350 Lake St,1,Sidewalk: Curb side : Cutout,Tree,Private,,10/03/2000 00:00,11,,Permit Number 43596,5991224.724,2114799.364,37.78633014,-122.4741488,"(37.786330142958505, -122.47414876267383)",11,6,1,54,33,33
6659,DPW Maintained,Platanus racemosa :: California Sycamore,1550 Evans Ave,7,Sidewalk: Curb side : Cutout,Tree,DPW,,02/03/2000 00:00,3,3X3,,6016081.588,2098278.963,37.74237726,-122.3869969,"(37.74237725721133, -122.38699694616186)",10,3,8,58,1,1
149944,DPW Maintained,Lophostemon confertus :: Brisbane Box,1140 Illinois St,3,Sidewalk: Curb side : Cutout,Tree,Private,,,0,Width 4ft,,6016110,2103604,37.75700027,-122.3872701,"(37.75700027230492, -122.387270068566)",10,3,8,28856,29,26
188619,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,3601 03rd St,17,Sidewalk: Curb side : Cutout,Tree,Private,,,18,Width 3ft,,6015998.576,2098868.239,37.74399069,-122.3873251,"(37.74399069042641, -122.387325073699)",10,3,8,58,1,1
260490,Undocumented,Tristaniopsis laurina :: Swamp Myrtle,1799 Washington St,1,Sidewalk: Curb side : Cutout,Tree,Private,,01/09/2017 00:00,3,3x3,,6006327,2116970,37.79315345,-122.4220529,"(37.79315345146464, -122.42205293367424)",13,9,10,28858,32,32
269558,DPW Maintained,Potential Site :: Potential Site,401x 05th St,2,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6012354,2111402,37.77820311,-122.4008077,"(37.77820310572633, -122.40080765207584)",14,2,9,28856,34,34
269585,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,555 23rd St,2,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6016722,2102848,37.75495833,-122.3851008,"(37.75495832862246, -122.3851008482301)",10,3,8,28856,29,26
269557,DPW Maintained,Potential Site :: Potential Site,401x 05th St,1,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6012354,2111402,37.77820311,-122.4008077,"(37.77820310572633, -122.40080765207584)",14,2,9,28856,34,34
269555,DPW Maintained,Potential Site :: Potential Site,1x Oak Grove St,2,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6011811,2111401,37.77817006,-122.402686,"(37.778170058059786, -122.40268602793782)",14,2,9,28856,34,34
149946,DPW Maintained,Lophostemon confertus :: Brisbane Box,1178 Illinois St,1,Sidewalk: Curb side : Cutout,Tree,Private,,,0,Width 4ft,,6016093.978,2103641.961,37.75710362,-122.3873281,"(37.75710361794712, -122.3873281269043)",10,3,8,28856,29,26
188615,DPW Maintained,Lophostemon confertus :: Brisbane Box,3601 03rd St,12,Sidewalk: Curb side : Cutout,Tree,Private,,,14,Width 3ft,,6015970.207,2098765.172,37.74370612,-122.387416,"(37.74370611885339, -122.38741597986727)",10,3,8,58,1,1
269588,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,555 23rd St,5,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6016722,2102848,37.75495833,-122.3851008,"(37.75495832862246, -122.3851008482301)",10,3,8,28856,29,26
149948,DPW Maintained,Lophostemon confertus :: Brisbane Box,1180 Illinois St,2,Sidewalk: Curb side : Cutout,Tree,Private,,,0,Width 4ft,,6016096.912,2103549.517,37.75684995,-122.3873115,"(37.75684994978417, -122.38731153081989)",10,3,8,28856,29,26
188614,DPW Maintained,Lophostemon confertus :: Brisbane Box,3601 03rd St,10,Sidewalk: Curb side : Cutout,Tree,Private,,,15,Width 3ft,,6015957.757,2098712.254,37.74356013,-122.3874553,"(37.74356012650289, -122.3874553404919)",10,3,8,58,1,1
149950,DPW Maintained,Lophostemon confertus :: Brisbane Box,1192 Illinois St,1,Sidewalk: Curb side : Cutout,Tree,Private,,,0,Width 4ft,,6016107.415,2103435.816,37.75653833,-122.3872673,"(37.756538330196456, -122.38726727606256)",10,3,8,28856,29,26
269554,DPW Maintained,Potential Site :: Potential Site,1x Oak Grove St,1,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6011811,2111401,37.77817006,-122.402686,"(37.778170058059786, -122.40268602793782)",14,2,9,28856,34,34
269587,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,555 23rd St,4,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6016722,2102848,37.75495833,-122.3851008,"(37.75495832862246, -122.3851008482301)",10,3,8,28856,29,26
197659,DPW Maintained,Ligustrum japonicum :: Japanese Privet,2067 Thomas Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,,12,Width 3ft,,6012341.637,2095687.116,37.73505279,-122.3997467,"(37.73505279084652, -122.39974669864601)",10,3,8,58,1,1
208140,DPW Maintained,Liquidambar styraciflua :: American Sweet Gum,9 Keystone Way,1,Sidewalk: Curb side : Cutout,Tree,Private,,,7,Width 3ft,,5994042.195,2092647.641,37.72567003,-122.4627935,"(37.72567002543582, -122.46279350252712)",9,8,4,59,40,41
182764,Undocumented,Metrosideros excelsa :: New Zealand Xmas Tree,1200X Noriega St,3,Sidewalk: Curb side : Cutout,Tree,Private,,,9,Width 0ft,,5990213.476,2103159.868,37.75431263,-122.4767967,"(37.754312628363934, -122.47679665305151)",1,8,3,56,35,35
182763,Undocumented,Metrosideros excelsa :: New Zealand Xmas Tree,1200X Noriega St,2,Sidewalk: Curb side : Cutout,Tree,Private,,,9,Width 0ft,,5990237.558,2103160.893,37.75431684,-122.4767134,"(37.75431683910639, -122.47671344577084)",1,8,3,56,35,35
269612,Undocumented,Ficus retusa nitida :: Banyan Fig,2133 Stockton St,5,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6009817.588,2121415.668,37.80555641,-122.4102893,"(37.80555641317648, -122.41028926719862)",3,1,10,308,23,23
143193,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,2001 GRANT AVE,2,Sidewalk: Curb side : Cutout,Tree,Private,Owner Water,10/26/2022 04:01:00 AM,3,Width 0ft,,6010307.027,2121371.655,37.80546299,-122.4085924,"(37.80546298800963, -122.40859238014176)",3,1,10,308,23,23
269610,DPW Maintained,Pittosporum undulatum :: Victorian Box,3801 Market St,1,Sidewalk: Curb side : Cutout,Tree,DPW,,,,3x3,,6000182,2102672,37.75354626,-122.4422881,"(37.753546262476476, -122.44228805299014)",2,4,5,63,38,38
101091,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1200X Noriega St,1,Sidewalk: Curb side : Cutout,Tree,Private,,,8,3x3,,5990254.004,2103161.701,37.75432001,-122.4766566,"(37.754320012953166, -122.47665663135132)",1,8,3,56,35,35
269611,DPW Maintained,Acacia decurrens :: Acacia: Silver Wattle,3599 Market St,,Sidewalk: Curb side : Cutout,Tree,DPW,,,,3x3,,6000402,2103781,37.75660384,-122.4416068,"(37.75660384285725, -122.44160682649294)",2,4,5,28862,38,38
269517,Significant Tree,Cupressus macrocarpa :: Monterey Cypress,505 Grove St,3,Sidewalk: Property side : Cutout,Tree,Private,,,,3x3,,6005321,2111256,37.77740744,-122.425127,"(37.777407435243425, -122.42512699850973)",7,9,11,28852,10,9
269516,Significant Tree,Cupressus macrocarpa :: Monterey Cypress,505 Grove St,2,Sidewalk: Property side : Cutout,Tree,Private,,,,3x3,,6005321,2111256,37.77740744,-122.425127,"(37.777407435243425, -122.42512699850973)",7,9,11,28852,10,9
243959,DPW Maintained,Archontophoenix cunninghamiana :: King Palm,1306 York St,3,Sidewalk: Property side : Cutout,Tree,Private,,,12,Width 4ft,,6010048.415,2101559.316,37.75104847,-122.4080892,"(37.75104847002492, -122.40808922184536)",2,4,7,28859,19,20
30659,DPW Maintained,Rhamnus alaternus :: Italian Buckthorn,54 Lafayette St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,04/13/2015 12:00:00 AM,3,3x3,Permit Number 34592,6007571,2109565,37.7728912,-122.4172236,"(37.77289119914388, -122.4172236326678)",8,2,9,28853,19,20
197485,DPW Maintained,Schinus molle :: California Pepper,15 Lafayette St,2,Sidewalk: Curb side : Cutout,Tree,Private,,,13,Width 3ft,,6007471.022,2109700.82,37.7732585,-122.4175791,"(37.773258502312025, -122.41757909741257)",8,2,9,28853,19,20
102297,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,76 Jordan Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,12/12/2022 00:00,3,3x3,,5996258.6,2114021.3,37.78448411,-122.4566767,"(37.7844841086271, -122.45667665896221)",11,6,1,54,31,31
100154,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,421 Arguello Blvd,1,Sidewalk: Curb side : Cutout,Tree,Private,,12/12/2022 00:00,3,3x3,Permit Number 768665,5995548.21,2113421.386,37.78279609,-122.4590909,"(37.78279609241239, -122.45909089556548)",11,6,2,54,11,11
141249,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,30 JORDAN AVE,2,Sidewalk: Curb side : Cutout,Tree,Private,,12/12/2022 00:00,3,Width 0ft,,5996221.874,2114302.16,37.78525317,-122.456824,"(37.78525316508951, -122.45682403639529)",11,6,1,54,31,31
69347,DPW Maintained,Crataegus phaenopyrum :: Washington Hawthorn,90 Jordan Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,12/12/2022 00:00,3,,Permit Number 33437,5996237.878,2113901.331,37.78415352,-122.4567397,"(37.78415351725089, -122.45673967010771)",11,6,1,54,31,31
103931,DPW Maintained,Lophostemon confertus :: Brisbane Box,336 Cherry St,2,Sidewalk: Curb side : Cutout,Tree,Private,,12/12/2022 00:00,3,4x6,,5996221.567,2115039.749,37.78727837,-122.4568785,"(37.787278370050686, -122.45687846629556)",11,6,1,54,31,31
269618,Undocumented,Elaeocarpus decipiens :: Japanese Blueberry Tree,1605 Fulton St,1,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6000039,2110877,37.776067,-122.4433719,"(37.776066998756356, -122.44337188305902)",15,5,11,29492,16,18
100311,DPW Maintained,Aesculus x carnea :: Red Horse Chestnut,200X Cherry St,1,Sidewalk: Curb side : Cutout,Tree,Private,,12/12/2022 00:00,3,,,5996164.88,2115452.358,37.78840803,-122.4571044,"(37.78840802915584, -122.45710444703278)",11,6,1,54,31,31
124951,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,306 Laurel St,1,Sidewalk: Curb side : Cutout,Tree,DPW,Private,12/12/2022 00:00,3,Width 6ft,,5998114.797,2115399.157,37.78837374,-122.4503542,"(37.7883737424987, -122.45035424187432)",13,6,1,54,31,31
103930,DPW Maintained,Lophostemon confertus :: Brisbane Box,336 Cherry St,1,Sidewalk: Curb side : Cutout,Tree,Private,,12/12/2022 00:00,3,4x9,,5996224.666,2115025.878,37.78724046,-122.4568667,"(37.78724046181834, -122.45686674091671)",11,6,1,54,31,31
133843,DPW Maintained,Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,3240 Clay St,1,Sidewalk: Curb side : Cutout,Tree,Private,,12/12/2022 00:00,3,Width 3ft,,5999245.784,2115682.476,37.78921632,-122.4464616,"(37.78921632181942, -122.446461612711)",13,6,1,29490,31,31
132568,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,3352 Washington St,1,Sidewalk: Curb side : Cutout,Tree,Private,,12/12/2022 00:00,3,Width 3ft,,5998735.849,2115939.051,37.78989167,-122.4482444,"(37.789891672207176, -122.4482444026813)",13,6,1,54,31,31
269613,Section 806 (d),Olea Majestic Beauty ::,1878 24th Ave,1,Sidewalk: Property side : Yard,Tree,Private,,12/13/2022 12:00:00 AM,3,10x4,Permit Number 792561,5988819,2102554,37.75256809,-122.4815747,"(37.75256808931875, -122.4815746757749)",1,8,3,56,35,35
126876,DPW Maintained,:: Tree,413 Walnut St,1,Sidewalk: Curb side : Cutout,Tree,Private,,12/12/2022 00:00,3,Width 6ft,,5998594.705,2115127.84,37.78765623,-122.4486743,"(37.78765622918434, -122.4486742938793)",13,6,1,54,31,31
192157,DPW Maintained,Lophostemon confertus :: Brisbane Box,1404 Mission St,5,Sidewalk: Curb side : Cutout,Tree,Private,,09/10/2018 00:00,3,Width 3ft,,6007670.979,2110182.999,37.7745937,-122.4169216,"(37.77459370236476, -122.41692158687358)",8,2,9,28853,34,34
269616,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,1065 Natoma St,1,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,6007679,2109478,37.77265839,-122.4168439,"(37.77265839310465, -122.41684388201817)",8,2,9,28853,19,20
133451,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3200 Pacific Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,,12/12/2022 00:00,3,Width 3ft,,5998847.135,2116610.485,37.79174161,-122.4479077,"(37.79174161184693, -122.44790772525775)",11,6,1,54,30,27
126579,DPW Maintained,Eucalyptus camaldulensis :: River Red Gum,430 Spruce St,1,Sidewalk: Property side : Yard,Tree,Private,,12/14/2022 12:00:00 AM,3,Width 2ft,Permit Number 792874,5997231.054,2114862.98,37.78685092,-122.4533731,"(37.78685092407791, -122.45337310589636)",11,6,1,54,31,31
2293,DPW Maintained,Pinus pinea :: Italian Stone Pine,800X Brotherhood Way,8,Median : Cutout,Tree,DPW,,,30,14M,,5990043.776,2088644.171,37.71444639,-122.4763233,"(37.71444639007033, -122.47632326849778)",1,8,4,64,14,16
23445,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2100X Van Ness Ave,4,Median : Cutout,Tree,DPW,,,30,9,,6005972.566,2117769.963,37.79532995,-122.4233362,"(37.795329950869686, -122.42333619200434)",13,9,10,28858,32,32
23446,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2100X Van Ness Ave,5,Median : Cutout,Tree,DPW,,,30,9,,6005973.049,2117793.465,37.79539451,-122.4233362,"(37.79539451048875, -122.42333619203339)",13,9,10,28858,32,32
269636,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1946 Van Ness Ave,3,Sidewalk: Curb side : Cutout,Tree,DPW,,,,3X3,,6006100.24,2117213.05,37.79380801,-122.4228548,"(37.79380801377756, -122.42285481909774)",13,9,10,28858,32,32
23443,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2100X Van Ness Ave,2,Median : Cutout,Tree,DPW,,,24,9,,6005986.24,2117685.531,37.7950989,-122.4232829,"(37.79509889616318, -122.423282873032)",13,9,10,28858,32,32
29680,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,3,Median : Cutout,Tree,DPW,,,3,,,6006072.343,2117086.04,37.7934577,-122.4229423,"(37.79345770266427, -122.42294231413445)",13,9,10,28858,32,32
269634,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,10,Median : Cutout,Tree,DPW,,,,,,6006051.343,2117188.939,37.79373905,-122.4230223,"(37.79373905287371, -122.4230222935449)",13,9,10,28858,32,32
29683,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,6,Median : Cutout,Tree,DPW,,02/11/2012 00:00,5,,,6006051.343,2117188.939,37.79373905,-122.4230223,"(37.79373905287371, -122.4230222935449)",13,9,10,28858,32,32
269633,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,9,Median : Cutout,Tree,DPW,,,,,,6006051.343,2117188.939,37.79373905,-122.4230223,"(37.79373905287371, -122.4230222935449)",13,9,10,28858,32,32
269635,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1930 Van Ness Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,,,,3X3,,6006137,2117128,37.79357656,-122.4227216,"(37.79357656199797, -122.42272157975027)",13,9,10,28858,32,32
269643,Section 806 (d),Olea Majestic Beauty ::,2482 38th Ave,1,Sidewalk: Property side : Yard,Tree,Private,,12/16/2022 12:00:00 AM,3,10x10,Permit Number 788772,5984593.25,2098296.294,37.74063097,-122.4958738,"(37.74063096922099, -122.4958737716855)",1,8,3,29491,35,35
23444,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2100X Van Ness Ave,3,Median : Cutout,Tree,DPW,,,36,9,,6005977.76,2117720.356,37.79519404,-122.4233147,"(37.795194036322705, -122.42331469281599)",13,9,10,28858,32,32
23431,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1946 Van Ness Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,,,18,3X3,,6006104.867,2117188.272,37.79374024,-122.422837,"(37.793740240879785, -122.42283704849339)",13,9,10,28858,32,32
68349,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,527 14th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,DPW,06/22/2021 12:00:00 AM,3,,Permit Number 32168,5991569.001,2111811.096,37.77814512,-122.4727397,"(37.778145121930486, -122.47273970036947)",11,6,2,54,26,29
125642,DPW Maintained,Arbutus unedo :: Strawberry Tree,3195 Pacific Ave,4,Sidewalk: Property side : Cutout,Tree,Private,,,5,Width 4ft,,5998979.33,2116571.629,37.79164248,-122.4474475,"(37.79164247868098, -122.44744753588277)",13,6,1,29490,31,31
250632,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,10 28th Ave,3,Sidewalk: Curb side : Yard,Tree,Private,,10/06/2020 00:00,3,Width 4ft,,5987122.253,2114703.488,37.78582839,-122.488335,"(37.78582839222118, -122.48833502564898)",11,6,1,55,33,33
36888,DPW Maintained,Lophostemon confertus :: Brisbane Box,3195 Pacific Ave,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,05/26/1998 12:00:00 AM,10,,Permit Number 39544,5999007.816,2116583.057,37.79167549,-122.4473498,"(37.79167548558565, -122.44734979847271)",13,6,1,29490,31,31
23429,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1940 Van Ness Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,,,30,3X3,,6006113.169,2117146.741,37.79362668,-122.4228054,"(37.79362667537222, -122.42280536987937)",13,9,10,28858,32,32
269638,DPW Maintained,:: Tree,910 Castro St,7,Sidewalk: Property side : Cutout,Tree,Private,,,,Width 2ft,,6002441.617,2102925.572,37.75437104,-122.4344919,"(37.75437103601283, -122.43449194297263)",2,4,5,28862,22,22
232643,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,136 Delmar St,1,Sidewalk: Curb side : Cutout,Tree,Private,,,17,Width 3ft,Permit Number 789358,5999414,2107434,37.76657773,-122.4452863,"(37.76657773245196, -122.44528631173182)",15,5,5,29492,9,3
269701,Section 806 (d),Eriobotrya deflexa :: Bronze Loquat,1901X Balboa St,1,Sidewalk: Curb side : Cutout,Tree,DPW,,12/19/2022 12:00:00 AM,3,3x3,Permit Number 788483,5989650,2111214,37.77639439,-122.4793345,"(37.77639438849221, -122.47933445311446)",11,6,2,55,26,29
132468,DPW Maintained,Pittosporum undulatum :: Victorian Box,3135 Pierce St,3,Sidewalk: Curb side : Cutout,Tree,Private,,,15,Width 3ft,,6001403,2119193,37.79897828,-122.4392496,"(37.79897828202172, -122.43924964790978)",13,9,1,57,17,13
29679,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,2,Median : Cutout,Tree,DPW,,,3,,,6006078.269,2117059.93,37.79338635,-122.42292,"(37.79338634595229, -122.42291995429086)",13,9,10,28858,32,32
23432,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1946 Van Ness Ave,2,Sidewalk: Curb side : Cutout,Tree,DPW,,,21,3X3,,6006100.24,2117213.05,37.79380801,-122.4228548,"(37.79380801377756, -122.42285481909774)",13,9,10,28858,32,32
